설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,그늘막유형,세부위치,설치년도,전체높이,펼침지름,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
말나눔터공원 (강릉역->월화거리),강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 156-11,37.7590158894,128.8951993326,스마트그늘막,,2024,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
말나눔터 공원 건너편(오뚜기 아파트),강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 156-11,37.7590158894,128.8951993326,스마트그늘막,,2024,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
유경약국 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1883-1,37.7644688786,128.8770331444,스마트그늘막,,2022,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
컴포즈커피 앞 횡단보도 건너편,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1929,37.770322023,128.8790750033,접이식그늘막,,2018,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
교동 1주공 아파트,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1792,37.7680280232,128.8859677539,접이식그늘막,,2018,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
경포초등학교 앞 교차로,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1929,37.770322023,128.8790750033,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
교동 서부지구대 옆 횡단보도(야구연습장 앞 교차로),강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1926,37.7684362122,128.8756871059,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
새마을금고 앞 교차로,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1881-8,37.7648529288,128.8769228983,스마트그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
새마을금고 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1916,37.7636114526,128.8777358877,스마트그늘막,,2023,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
서정형외과의원 앞 횡단보도,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1918,37.7662276829,128.8826603463,스마트그늘막,,2024,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
"현대 2차 아파트 앞 삼거리(센스안경, 뚜레쥬르 앞 횡단보도)",강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1918,37.7662276829,128.8826603463,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
교동 부영5차 앞 교차로(옹기뚜껑방향) 교통섬,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1791,37.7613870871,128.8817099696,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
교동 부영5차 아파트 앞 교차로(김밥천국) 교통섬,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1918,37.7662276829,128.8826603463,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
"희망나눔봉사센터(구 적십자회관,영동적십자봉사관)",강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 941-22,37.7572404114,128.8863303107,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
터미널 오거리(교동하이마트 앞),강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1742,37.7551452192,128.8810515179,접이식그늘막,,2018,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
교동 부영3차 아파트 입구 좌측,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1929,37.770322023,128.8790750033,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
식자재마트 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1891-10,37.7628627607,128.8747664484,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
교1동사무소 앞 교차로(분수공원),강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1916,37.7636114526,128.8777358877,스마트그늘막,,2024,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
교1동 주민센터 앞(생태공원 앞),강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1926,37.7684362122,128.8756871059,스마트그늘막,,2023,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
교1동 주민센터 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 교동 1916,37.7636114526,128.8777358877,스마트그늘막,,2023,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
강릉여고 정문 횡단보도 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 옥천동 237-1,37.7596512105,128.9034320719,접이식그늘막,,2025,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
홈플러스 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 옥천동 189,37.7556896943,128.8986517069,스마트그늘막,,2021,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
교보생명 앞 버스승강장,강원특별자치도,강릉시,,강원특별자치도 강릉시 옥천동 351,37.7574449911,128.8964420402,스마트그늘막,,2021,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
수협사거리 용지각(수협은행 앞),강원특별자치도,강릉시,,강원특별자치도 강릉시 옥천동 351,37.7574449911,128.8964420402,스마트그늘막,,2023,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
수협사거리(용지각),강원특별자치도,강릉시,,강원특별자치도 강릉시 옥천동 351,37.7574449911,128.8964420402,스마트그늘막,,2025,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
수협사거리 옥천동 주민센터 옆(부광빌딩 앞),강원특별자치도,강릉시,,강원특별자치도 강릉시 옥천동 351,37.7574449911,128.8964420402,스마트그늘막,,2025,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
수협사거리(강릉김밥 앞),강원특별자치도,강릉시,,강원특별자치도 강릉시 옥천동 351,37.7574449911,128.8964420402,스마트그늘막,,2023,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
구 신영극장 맞은편 횡단보도(우리은행 앞),강원특별자치도,강릉시,,강원특별자치도 강릉시 임당동 86,37.7549609301,128.8961055087,스마트그늘막,,2021,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
경강로 삼거리 교통섬,강원특별자치도,강릉시,,강원특별자치도 강릉시 남문동 158-2,37.7493026302,128.8904194605,스마트그늘막,,2023,3,3.55,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
구 신영극장 앞 버스승강장(스타벅스 앞),강원특별자치도,강릉시,,강원특별자치도 강릉시 임당동 122-2,37.7545369694,128.8962133645,스마트그늘막,,2021,3,5,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
문화의 거리 입구(IBK기업은행 택시정류장),강원특별자치도,강릉시,,강원특별자치도 강릉시 임당동 82-1,37.7544708981,128.8952640586,스마트그늘막,,2021,3,5,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
강릉의료원 앞 횡단보도,강원특별자치도,강릉시,,강원특별자치도 강릉시 남문동 162-3,37.7490405676,128.8893031501,접이식그늘막,,2018,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
문화의 거리 입구(메디팜약국),강원특별자치도,강릉시,,강원특별자치도 강릉시 임당동 127-3,37.7539381179,128.8953158157,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
KEB 하나은행 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 임당동 139-2,37.7535079711,128.894022085,스마트그늘막,,2023,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
IBK 기업은행,강원특별자치도,강릉시,,강원특별자치도 강릉시 임당동 81-2,37.7542484784,128.8952129445,스마트그늘막,,2023,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
객사문사거리(한국은행 앞),강원특별자치도,강릉시,,강원특별자치도 강릉시 성내동 3,37.7532661569,128.8930198582,접이식그늘막,,2018,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
객사문사거리(대도호부 관아 방향),강원특별자치도,강릉시,,강원특별자치도 강릉시 성내동 28,37.7527706515,128.8924698927,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
강릉농협하나로마트 건너편,강원특별자치도,강릉시,,강원특별자치도 강릉시 성남동 33-1,37.7543888655,128.9010851626,접이식그늘막,,2018,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
강릉농협하나로마트 앞 횡단보도,강원특별자치도,강릉시,,강원특별자치도 강릉시 성남동 33-1,37.7543888655,128.9010851626,접이식그늘막,,2018,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
술막사거리(한라비발디 APT),경기도,구리시,,경기도 구리시 갈매동 114-6,37.638500,127.120185,접이식그늘막,,2017,3.6,4,경기도 구리시,031-550-2456,2026-02-19,3980000,경기도 구리시
술막사거리(상가),경기도,구리시,,경기도 구리시 갈매동 114-9,37.638596,127.120531,접이식그늘막,,2017,3.6,4,경기도 구리시,031-550-2456,2026-02-19,3980000,경기도 구리시
백조아파트 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 입암동 639-81,37.7546180811,128.9059273848,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
중앙고등학교 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 입암동 101-2,37.7593966668,128.9115212453,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
입암 현대아파트 건너편 강릉축협 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 입암동 442-3,37.7544602444,128.9112886314,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
입암 현대아파트 다이소 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 입암동 442-3,37.7544602444,128.9112886314,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
신한자동차매매 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 입암동 441-9,37.7526466764,128.9133703333,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
금호 어울림 버스정류장 맞은편,강원특별자치도,강릉시,,강원특별자치도 강릉시 입암동 470,37.7548802996,128.9156110676,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
입암 6주공 앞 횡단보도,강원특별자치도,강릉시,,강원특별자치도 강릉시 입암동 113-3,37.7586337662,128.9176244038,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
강릉 중앙초등학교,강원특별자치도,강릉시,,강원특별자치도 강릉시 입암동 209,37.7561195194,128.9197463993,접이식그늘막,,2018,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
반석교회 앞,강원특별자치도,강릉시,,강원특별자치도 강릉시 입암동 201-1,37.7572175088,128.9224214805,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
강릉교 사거리 교통섬,강원특별자치도,강릉시,,강원특별자치도 강릉시 노암동 826-1,37.751515586,128.901111724,스마트그늘막,,2022,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
더 샵 아파트 후문 교차로(병무청아래 교차로-우측),강원특별자치도,강릉시,,강원특별자치도 강릉시 노암동 220-10,37.7480702738,128.9086918578,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
쌍둥이교차로 앞 횡단보도,강원특별자치도,강릉시,,강원특별자치도 강릉시 노암동 10-4,37.7444104149,128.9147650292,접이식그늘막,,2019,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
강릉원예농협하나로마트 건너편,강원특별자치도,강릉시,,강원특별자치도 강릉시 노암동 582,37.7427458676,128.8974342201,접이식그늘막,,2018,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
강릉교 사거리 남단 (좌측),강원특별자치도,강릉시,,강원특별자치도 강릉시 노암동 826-8,37.751325276,128.9015491647,접이식그늘막,,2018,3,3,강원특별자치도 강릉시청,033-640-5943,2026-01-12,4201000,강원특별자치도 강릉시
